actuator_saturation.l_ankle_act,actuator_saturation.l_toe_act,actuator_saturation.r_ankle_act,actuator_saturation.r_toe_act,bilateral_windows,body_ground_contact,both_feet_sensed,case,digit_angles_deg.l_digits234_pitch,digit_angles_deg.l_digits2_pitch,digit_angles_deg.l_digits3_pitch,digit_angles_deg.l_digits4_pitch,digit_angles_deg.r_digits234_pitch,digit_angles_deg.r_digits2_pitch,digit_angles_deg.r_digits3_pitch,digit_angles_deg.r_digits4_pitch,digit_sensors_with_load,duration_s,final_drift_m,first_body_contact,first_body_contact.distance_m,first_body_contact.geom,first_body_contact.normal_force_N,first_body_contact.time_s,full_horizon,max_ground_force_N,max_self_contact_N,max_sensor_error_N,mechanism,obstacle_contact_samples,pad_load_fraction,peak_tilt_deg,pelvis_angular_velocity_rms,physics_bilateral,physics_bilateral_20pct_weight,physics_samples,physics_unsupported,positive_actuator_work_J,seed,sole_pitch_spectrum.peak_hz,sole_pitch_spectrum.power_above_10hz,sole_pitch_spectrum.rms,support_switches_per_s,termination,unsupported_windows
0.0,,0.0,,1.0,False,True,flat,,-0.03007872645625681,-0.020000074273872244,-0.035224977722436636,,-0.030393324688094327,-0.020265242201813048,-0.035496318079871275,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0012475745050154112,,,,,,True,9.810008413725836,0.0,2.6645352591003757e-15,independent,0,0.7599689045979079,0.467159717406313,3.4665468610198136e-06,1.0,1.0,8000,0.0,4.343529900485343e-06,4011,0.0625,1.0616960125530842e-10,1.6180392509231802e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_middle_3mm,,-0.029857311568120208,-0.019746227115192642,-0.034986729923011356,,-0.02599404434889391,-3.1612968461267257,-0.031152505744568775,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0011728898395233277,,,,,,True,9.810255731494745,0.0,2.6645352591003757e-15,independent,9980,0.7467496201173799,0.6298705869508477,4.0848370647084414e-05,1.0,1.0,8000,0.0,1.442264407876915e-06,4010,0.0625,1.1668025691346767e-10,1.391358884038021e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_middle_3mm,,-0.029852874281707513,-0.019740620645734668,-0.03498096827169504,,-0.025928243911135726,-3.2047153686574936,-0.031088197214556232,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.00048220493958146956,,,,,,True,9.8102676860079,0.0,2.6645352591003757e-15,independent,9985,0.7464096339051376,0.5457486437990504,4.249416899786753e-05,1.0,1.0,8000,0.0,1.2044171335944565e-06,4011,0.0625,1.0947914915863345e-10,1.4786367664195875e-07,0.0,horizon,0.0
,,,,,True,True,r_middle_6mm,,-0.399886895981254,-0.400774946884631,-0.3932591535545802,,-0.4062432914590787,-8.019358303770662,-0.3987308312526412,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",0.04,0.00044106366416914335,,3.0006660390930265e-05,r_metatarsus_geom,0.0,0.04000000000000002,False,,,0.0,independent,13,,0.14809045102523075,,,,0,,,4010,,,,,body_contact,
0.0,,0.0,,1.0,False,True,r_middle_6mm,,-0.029500792534798405,-0.019261851392939355,-0.03447789677430065,,-0.021795943260370418,-6.4443417798942235,-0.026881966216436064,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.00026030368683291826,,,,,,True,9.812020251289415,0.0,3.552713678800501e-15,independent,9990,0.7362392386863806,0.5788043120642833,0.0001594278758586276,1.0,1.0,8000,0.0,1.0148768409004317e-06,4011,0.0625,4.8887595319258855e-12,1.1787019144650179e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_outer_3mm,,-0.027233207522265344,-0.019282956516242518,-0.037062209663447074,,-3.4058441017211893,-0.016010852062308522,-0.030691758908239528,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0009028982045354864,,,,,,True,9.813378567907202,0.0,3.552713678800501e-15,independent,9982,0.7447311725489469,0.6410366591014616,8.425673130484322e-05,1.0,1.0,8000,0.0,2.862832113089533e-06,4010,0.0625,2.2754908287761224e-12,7.007014590746406e-07,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_outer_3mm,,-0.025541292994272914,-0.01887923346658955,-0.038167802421456086,,-3.168595734775508,-0.01676565884132053,-0.029704970946126324,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0008428546673201329,,,,,,True,9.820094347513656,0.0,3.552713678800501e-15,independent,9985,0.745056618769519,0.5446216791249384,0.00014419397722197154,1.0,1.0,8000,0.0,3.034577921789772e-06,4011,0.0625,1.347654442339667e-12,1.5129026806370045e-06,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_pad_3mm,,0.366974072516623,0.36300994560963246,-0.07537060269235259,,0.1273351675227304,-0.328480756568916,0.0972584452001003,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.007812831174776666,,,,,,True,9.814189554995416,0.0,3.552713678800501e-15,independent,9993,0.9556381939537898,2.066738954388024,0.0009173275145231563,1.0,1.0,8000,0.0,0.00011657618022309375,4010,0.0625,5.4230214762371976e-08,0.0004351616824070185,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,r_pad_3mm,,0.36696847199931676,0.3623225597802507,-0.07958362771378683,,0.1522672029963286,-0.2941007603410421,-0.23070314098505576,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0074776719603657565,,,,,,True,9.814400838354857,0.0,3.552713678800501e-15,independent,9995,0.9518679221372701,2.040004843116461,0.0008257444953867425,1.0,1.0,8000,0.0,0.00012424446493821626,4011,0.0625,5.303404716500212e-07,0.00034633867696802983,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_middle_3mm,,-0.025694631741882044,-3.1833502837521257,-0.03079653026845854,,-0.030145238987927536,-0.020007501728226088,-0.03528005146564449,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0009754048917983482,,,,,,True,9.810261235281242,0.0,7.105427357601002e-15,independent,9983,0.7465756555076498,0.6206503759068798,4.1264061258767065e-05,1.0,1.0,8000,0.0,1.2645315865976473e-06,4010,0.0625,1.0917032563651515e-10,9.313700141649207e-08,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_middle_3mm,,-0.025626442348927983,-3.228142147391503,-0.030732577145851748,,-0.030142706591122725,-0.020000490522718177,-0.03526966758818126,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0004987670937686031,,,,,,True,9.810272812699727,0.0,2.6645352591003757e-15,independent,9984,0.746222895886627,0.5624611995394652,4.231660369422469e-05,1.0,1.0,8000,0.0,1.050006443697702e-06,4011,0.0625,2.7257917463649937e-11,2.6444955697979546e-08,0.0,horizon,0.0
,,,,,True,True,l_middle_6mm,,-0.35976997642843933,-7.951069089967407,-0.3564197304914033,,0.024556182181784052,0.020438199256825808,0.0319898027994809,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",0.04,0.0004527160716948348,,5.997871710821008e-05,l_metatarsus_geom,0.0,0.04000000000000002,False,,,0.0,independent,15,,0.1653431184729029,,,,0,,,4010,,,,,body_contact,
,,,,,True,True,l_middle_6mm,,-0.35442675825515924,-8.01303305672256,-0.33996254697755623,,-0.5113633384078667,-0.19364128190365446,-0.2764233079029426,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",0.04,0.00036454164728508455,,5.435270723251444e-05,l_metatarsus_geom,0.0,0.04000000000000002,False,,,0.0,independent,16,,0.2589856144673729,,,,0,,,4011,,,,,body_contact,
0.0,,0.0,,1.0,False,True,l_outer_3mm,,-0.02352665938133685,-0.01643001933377579,-3.3156614753338314,,-0.033997224286937,-0.019005795225858997,-0.029339814631427708,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.001023731399983165,,,,,,True,9.825640020488786,0.0,3.552713678800501e-15,independent,9982,0.7429218032618686,0.5890490356604609,0.00016911534370964734,1.0,1.0,8000,0.0,3.377365815806181e-06,4010,0.0625,2.5218509780239065e-12,2.121719458964773e-06,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_outer_3mm,,-0.024546543360237292,-0.015526648781557602,-3.647215708706754,,-0.03275630871897365,-0.019418752497975138,-0.031442598968230845,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.0003892561241895392,,,,,,True,9.815854910787158,0.0,3.552713678800501e-15,independent,9982,0.7424498307732413,0.5539647967251178,0.000105180094659006,1.0,1.0,8000,0.0,2.2011988422279874e-06,4011,0.0625,2.6872235648675444e-12,1.230404925260246e-06,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_pad_3mm,,-0.7335271184153737,-0.17051769155055882,0.25507209431235944,,-0.07901370116444674,0.3513261287606088,0.3370028599306015,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.007166401930595112,,,,,,True,9.813211888482103,0.0,1.7763568394002505e-15,independent,9994,0.946207588218261,2.0394220818712387,0.0005485363045829338,1.0,1.0,8000,0.0,9.227826770776657e-05,4010,0.0625,1.4389699433121816e-07,0.000165911818019949,0.0,horizon,0.0
0.0,,0.0,,1.0,False,True,l_pad_3mm,,-0.662672800370349,-0.13404407001355972,0.29171681581548353,,-0.07831563652978711,0.35277733062361843,0.3370027409274489,"[""l_digits2_touch"", ""l_digits3_touch"", ""l_digits4_touch"", ""r_digits2_touch"", ""r_digits3_touch"", ""r_digits4_touch""]",20.0,0.00677832347017612,,,,,,True,9.813089759971492,0.0,1.7763568394002505e-15,independent,9994,0.9505533666701859,2.0225541865563224,0.0005813669540378594,1.0,1.0,8000,0.0,8.646954732426993e-05,4011,0.0625,2.154364223971613e-08,0.00019980494761531227,0.0,horizon,0.0
